key,tab,block,sheet_row,date,payee,desc,cents,flags,correction,match,docId,doc_vendor,doc_date,doc_total,doc_status,doc_paid_from,read_account,read_property,doc_url,gmail_url,rows_on_doc,doc_gap_cents
BIZ-76,RECAST BIZ,Materials,,2026-08-19,Advanced Repair Technology,ART SK101 Starter Kit (Flex-Tec HV epoxy wood repair system w/ 300LV dispensing ,20874,[],,id,gm-1a01aa2812b9cc89,Advanced Repair Technology,2026-08-19,20874,pending,UNKNOWN,6510,OVERHEAD,,https://mail.google.com/mail/u/0/#all/1a01aa2812b9cc89,1,0
BIZ-77,RECAST BIZ,Marketing,,2026-06-07,"Telnyx, LLC",Telnyx account payment / prepaid communications credit (transaction ID 297735660,500,[],,id,gm-19ea45f454339838,"Telnyx, LLC",2026-06-07,500,pending,PAUL,6400,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19ea45f454339838,1,0
BIZ-78,RECAST BIZ,Marketing,,2026-06-21,VistaPrint,Real Estate Sign Riders,17099,[],,weak,gm-19ebf24ef82905c2,VistaPrint,2026-06-13,0,dismissed,PAUL,,,,https://mail.google.com/mail/u/0/#all/19ebf24ef82905c2,0,
BIZ-79,RECAST BIZ,Marketing,,2026-06-21,VistaPrint,Real Estate Yard Signs,14769,[],,strong,gm-19e2257005de0d6e,VistaPrint,2026-05-13,40584,posted,PAUL,6000,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e2257005de0d6e,1,25815
BIZ-80,RECAST BIZ,Marketing,,2026-06-24,The Home Depot,Zip ties for signs,673,[],,weak,gm-19f0e8b993f57cd0,The Home Depot,2026-06-28,635,posted,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/1LDbnvaDUWaehYpm43Pn3u2YCPeYJv8cg/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0e8b993f57cd0,1,
BIZ-81,RECAST BIZ,Marketing,,2026-06-28,Uber,Gift card for 280 sparkling neighbors,10000,[],,id,gm-19f105b8c0ff655c,Uber,2026-06-28,10000,pending,PAUL,6720,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19f105b8c0ff655c,1,0
BIZ-82,RECAST BIZ,Marketing,,2026-09-02,Telnyx LLC,Telnyx account payment - VoIP/telephony service credit (transaction #30404046459,500,[],,id,gm-1a0645b04525b4ed,"Telnyx, LLC",2026-09-02,500,dismissed,PAUL,6400,OVERHEAD,,https://mail.google.com/mail/u/0/#all/1a0645b04525b4ed,1,0
BIZ-83,RECAST BIZ,Marketing,,2026-06-08,"Telnyx, LLC",Telnyx account payment,500,[],,strong,gm-19ea92753a8a0957,"Telnyx, LLC",2026-06-08,500,posted,PAUL,6400,OVERHEAD,https://drive.google.com/file/d/1s1nPTYbRuATCF2PyNgzOzq3p6Jgc0nsi/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19ea92753a8a0957,1,0
BIZ-84,RECAST BIZ,Marketing,,2026-06-09,"Telnyx, LLC",Telnyx account payment,5000,[],,strong,gm-19ead1df86fb971c,"Telnyx, LLC",2026-06-09,5000,posted,PAUL,6400,OVERHEAD,https://drive.google.com/file/d/1P-5Fb4i7p4zIhGSkh4r3wbstfkggQSSO/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19ead1df86fb971c,1,0
BIZ-85,RECAST BIZ,Marketing,,2026-09-02,Amazon.com,Camera Gimbal - Amazon order #111-1699514-3146617 - 1 Camera item (product not s,12661,[],,id,gm-1a0622070be6c806,Amazon,2026-09-02,13706,pending,UNKNOWN,6510,OVERHEAD,,https://mail.google.com/mail/u/0/#all/1a0622070be6c806,1,1045
BIZ-86,RECAST BIZ,Marketing,,2026-09-03,Telnyx LLC,Telnyx account payment - VoIP/telephony account credit (transaction ID 304078679,500,[],,id,gm-1a06712197566970,"Telnyx, LLC",2026-09-03,500,pending,PAUL,6400,OVERHEAD,,https://mail.google.com/mail/u/0/#all/1a06712197566970,1,0
BIZ-87,RECAST BIZ,Meals,,2026-01-14,Uber Eats,Crew meal,5882,[],,weak,gm-19bbf1890ac56e0f,Uber Eats,2026-01-14,5882,dismissed,PAUL,,,,https://mail.google.com/mail/u/0/#all/19bbf1890ac56e0f,0,
BIZ-88,RECAST BIZ,Meals,,2026-01-16,Taco Casa,Crew meal,3113,[],,strong,gm-19bc7ada89276079,Taco Casa,2026-01-16,3113,pending,PAUL,6710,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19bc7ada89276079,1,0
BIZ-89,RECAST BIZ,Meals,,2026-02-11,Taco Casa,Crew meal,3113,[],,strong,gm-19c524b0019a1464,Taco Casa,2026-02-11,3113,pending,PAUL,6710,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19c524b0019a1464,1,0
BIZ-90,RECAST BIZ,Meals,,2026-02-18,Uber Eats,Crew meal,3758,[],,weak,gm-19c727e9cb2bf076,Uber Eats,2026-02-18,3758,dismissed,PAUL,,,,https://mail.google.com/mail/u/0/#all/19c727e9cb2bf076,0,
BIZ-91,RECAST BIZ,Meals,,2026-02-18,Uber Eats,Crew meal,13126,[],,weak,gm-19c727ecbd076934,Uber Eats,2026-02-18,13126,pending,PAUL,,,,https://mail.google.com/mail/u/0/#all/19c727ecbd076934,0,
BIZ-92,RECAST BIZ,Meals,,2026-04-11,Shell,Crew meal,2172,[],,strong,gm-19d7e6d319ca7b28,Shell,2026-04-11,2239,pending,PAUL,6710,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19d7e6d319ca7b28,1,67
BIZ-93,RECAST BIZ,Meals,,2026-07-07,Butter and Grace - The Mini,Meal at Butter and Grace - The Mini,3865,[],,id,gm-19f3d8464aa86145,Butter and Grace - The Mini,2026-07-07,3815,pending,PAUL,6710,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19f3d8464aa86145,1,-50
BIZ-94,RECAST BIZ,Meals,,2026-09-01,Butter & Grace,"Meal at Butter & Grace (breakfast, auction prep with Dennis, 2 guests)",2624,[],,id,gm-1a05d57329a431d5,Butter &amp; Grace,2026-09-01,2591,pending,PAUL,6710,OVERHEAD,,https://mail.google.com/mail/u/0/#all/1a05d57329a431d5,1,-33
BIZ-95,RECAST BIZ,Meals,,2026-09-07,Rosa's Cafe Tortilla Factory,"Meal at Rosa's Cafe Tortilla Factory (dine in, 09/07/26 5:50 PM, crew meal - 5 p",7219,[],,id,gm-1a07e315889c322c,Rosa's Cafe Tortilla Factory,2026-09-07,7219,pending,UNKNOWN,6710,OVERHEAD,,https://mail.google.com/mail/u/0/#all/1a07e315889c322c,1,0
BIZ-96,RECAST BIZ,Travel,,2026-01-02,American Airlines,"Main Cabin Extra seat purchase PDX-DFW (conf GPMGCC, doc #0010640735856)",6668,[],,id,gm-19b7f78e16ffe521,American Airlines,2026-01-02,6668,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19b7f78e16ffe521,1,0
BIZ-97,RECAST BIZ,Travel,,2026-01-03,American Airlines,"In-flight Wi-Fi flight pass (AA 2216, Viasat), order CHKWAPRTY6LJ0",2500,[],,id,gm-19b8471a1e2e4b6c,American Airlines,2026-01-03,2500,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19b8471a1e2e4b6c,1,0
BIZ-98,RECAST BIZ,Travel,,2026-01-22,American Airlines,"Preferred seat purchase (PDX-DFW), confirmation KAIZZQ, doc #0010641907322",4028,[],,id,gm-19be69823c636c61,American Airlines,2026-01-22,4028,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19be69823c636c61,1,0
BIZ-99,RECAST BIZ,Travel,,2026-01-23,Uber,"UberXL ride, 104 Ashburne Glen Ln Red Oak TX to DFW Airport Terminal B (37.17 mi",10143,[],,id,gm-19bed40e1c196d6f,Uber,2026-01-23,10143,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19bed40e1c196d6f,1,0
BIZ-100,RECAST BIZ,Travel,,2026-01-23,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (PDX",4598,[],,id,gm-19beb19737439448,Uber,2026-01-23,4598,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19beb19737439448,1,0
BIZ-101,RECAST BIZ,Travel,,2026-02-01,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (700",4899,[],,id,gm-19c19857065d6852,Uber,2026-02-01,4899,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19c19857065d6852,1,0
BIZ-102,RECAST BIZ,Travel,,2026-02-09,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to PDX airport (7000 NE Airport Way) —",4998,[],,id,gm-19c42eec79085e99,Uber,2026-02-09,4998,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19c42eec79085e99,1,0
BIZ-103,RECAST BIZ,Travel,,2026-02-22,American Airlines,"Airfare PDX-DFW, AA 2104, Mar 1 2026 (conf OTEQJC, ticket #0012319024984) — base",38039,[],,id,gm-19c879c07b21a2cb,American Airlines,2026-02-22,38039,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19c879c07b21a2cb,1,0
BIZ-104,RECAST BIZ,Travel,,2026-02-28,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (far",5198,[],,id,gm-19ca95a3b7d80ed7,Uber,2026-03-01,5198,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19ca95a3b7d80ed7,1,0
BIZ-105,RECAST BIZ,Travel,,2026-03-09,Uber,Uber ride 03/09/26 8:20 AM (trip fare $18.54 + booking fee $4.10 + TX Regulatory,2064,[],,id,gm-19cd2e224f6f1a62,Uber,2026-03-09,2064,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19cd2e224f6f1a62,1,0
BIZ-106,RECAST BIZ,Travel,,2026-03-17,Uber,"Uber ride, 1530 US-287 Byp Waxahachie TX to 145 Denali Way Midlothian TX (fare $",1899,[],,id,gm-19cfc84803ba58b2,Uber,2026-03-17,1899,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19cfc84803ba58b2,1,0
BIZ-107,RECAST BIZ,Travel,,2026-03-18,Uber,"Uber ride, Mar 18 2026 10:06 AM (trip fare $10.48, booking fee $2.29, fare adjus",1413,[],,id,gm-19d018c094ba828a,Uber,2026-03-18,1413,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19d018c094ba828a,1,0
BIZ-108,RECAST BIZ,Travel,,2026-04-12,American Airlines,"Airfare DFW-PDX, AA 685, Apr 16 2026 (conf YQHDXS, ticket #0012333554569)",35778,[],,id,gm-19d7fc50ea88346b,American Airlines,2026-04-12,35778,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19d7fc50ea88346b,1,0
BIZ-109,RECAST BIZ,Travel,,2026-04-22,American Airlines,"Airfare PDX-DFW / DFW-PDX, AA 3328 May 2 2026 & AA 2519 May 8 2026 (conf OLNTKU,",58436,[],,id,gm-19db58b5f04785a3,American Airlines,2026-04-22,58436,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19db58b5f04785a3,1,0
BIZ-110,RECAST BIZ,Travel,,2026-04-29,Wi-Fi Onboard (Intelsat/Alaska Airlines),"Full Flight Pass - in-flight Wi-Fi, order #425641629SSAS",800,[],,id,gm-19dd93e31070b594,Wi-Fi Onboard (Intelsat),2026-04-29,800,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19dd93e31070b594,1,0
BIZ-111,RECAST BIZ,Travel,,2026-04-29,Uber,"UberXL ride, 6326 Tremont St Dallas TX to DFW Airport (25.46 mi) incl. booking f",10318,[],,id,gm-19dd8b6fdc1e6675,Uber,2026-04-29,10318,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19dd8b6fdc1e6675,1,0
BIZ-112,RECAST BIZ,Travel,,2026-05-02,American Airlines,"Preferred aisle seat 16C, PDX-DFW (conf OLNTKU, doc #0010647923153) — incl. $2.5",3700,[],,id,gm-19dea69d38d734dd,American Airlines,2026-05-02,3700,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19dea69d38d734dd,1,0
BIZ-113,RECAST BIZ,Travel,,2026-05-03,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to PDX Airport (fare, surcharges, book",6324,[],,id,gm-19dedd5146ee87ad,Uber,2026-05-03,6324,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19dedd5146ee87ad,1,0
BIZ-114,RECAST BIZ,Travel,,2026-05-19,American Airlines,"Airfare DFW-LAX-PDX, AA 500/AA 6189, Jun 3 2026 (conf YVJBCJ, ticket #0012344001",27520,[],,id,gm-19e405b93f31acd0,American Airlines,2026-05-19,27520,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e405b93f31acd0,1,0
BIZ-115,RECAST BIZ,Travel,,2026-05-19,American Airlines,"Award ticket PDX-DFW, AA 982, May 26 2026 (conf NCSQUQ, ticket 0012344000129) — ",560,[],,id,gm-19e405194f5a413e,American Airlines,2026-05-19,5160,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e405194f5a413e,2,0
BIZ-116,RECAST BIZ,Travel,,2026-05-19,American Airlines,"Preferred seat assignment PDX-DFW (doc 0010648986695), incl. taxes/carrier fees",4600,[],,id,gm-19e405194f5a413e,American Airlines,2026-05-19,5160,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e405194f5a413e,2,0
BIZ-117,RECAST BIZ,Travel,,2026-05-23,Uber,"Uber trip 05/23/26 5:04 PM, Portland OR (trip fare $28.35 + booking fee $3.52 + ",3398,[],,id,gm-19e575bcb9c67408,Uber,2026-05-23,3398,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e575bcb9c67408,1,0
BIZ-118,RECAST BIZ,Travel,,2026-05-25,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (5.4",5498,[],,id,gm-19e63f46ec94b47a,Uber,2026-05-26,5498,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e63f46ec94b47a,1,0
BIZ-119,RECAST BIZ,Travel,,2026-05-26,American Airlines,"Checked baggage fee (up to 50 lb/23 kg, 62 linear in), PDX-DFW, AA flight 982",5000,[],,id,gm-19e63fb070533aa3,American Airlines,2026-05-26,5000,dismissed,PAUL,6700,OVERHEAD,https://drive.google.com/file/d/1XQbFV1hYMPUIpwc-YrBMy26138uPa5Mc/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19e63fb070533aa3,1,0
BIZ-120,RECAST BIZ,Travel,,2026-05-26,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to PDX Airport (5.47 mi) — fare $36.32",4498,[],,id,gm-19e63ebf700adc21,Uber,2026-05-26,4498,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e63ebf700adc21,1,0
BIZ-121,RECAST BIZ,Travel,,2026-05-26,Uber,"UberXL ride, DFW Airport Terminal C to 145 Denali Way, Midlothian TX (48.90 mi) ",10079,[],,id,gm-19e65c38cfb62bff,Uber,2026-05-26,10079,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e65c38cfb62bff,1,0
BIZ-122,RECAST BIZ,Travel,,2026-05-26,Uber,"Uber trip 05/26/26 1:09 PM (trip fare $68.21, booking fee $7.56, DFW Airport sur",8399,[],,id,gm-19e65b63793cbc49,Uber,2026-05-26,8399,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e65b63793cbc49,1,0
BIZ-123,RECAST BIZ,Travel,,2026-06-02,American Airlines,"Instant Upgrade (LAX-PDX), conf YVJBCJ, doc #0014498569372 — incl. taxes & carri",20300,[],,id,gm-19e8da60ee339b4c,American Airlines,2026-06-02,20300,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e8da60ee339b4c,1,0
BIZ-124,RECAST BIZ,Travel,,2026-06-02,American Airlines,"Seat purchase - 19D Main Cabin Extra, Economy aisle (DFW-LAX), conf YVJBCJ, doc ",4600,[],,id,gm-19e8da6655b4fd78,American Airlines,2026-06-02,4600,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e8da6655b4fd78,1,0
BIZ-125,RECAST BIZ,Travel,,2026-06-02,Travelocity (Southwest Airlines),"Airfare DAL-DEN-PDX, Southwest 1511/4017, Jun 3 2026 (conf CWWX8B, itinerary 734",34227,[],,id,gm-19e8d223d827423f,Travelocity,2026-06-02,34227,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e8d223d827423f,1,0
BIZ-126,RECAST BIZ,Travel,,2026-06-02,Southwest Airlines,"Extra Legroom seat x2, DAL-DEN-PDX, WN 1511/4017, conf CWWX8B (seats 15E, 14D)",10800,[],,id,gm-19e8bb78a4e55e51,Southwest Airlines,2026-06-02,10800,error,UNKNOWN,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e8bb78a4e55e51,1,0
BIZ-127,RECAST BIZ,Travel,,2026-06-03,Uber,"UberXL ride, 145 Denali Way Midlothian TX to Dallas Love Field Airport (DAL) — 3",11398,[],,id,gm-19e8d21354ffd672,Uber,2026-06-03,9498,dismissed,PAUL,,,,https://mail.google.com/mail/u/0/#all/19e8d21354ffd672,1,-1900
BIZ-128,RECAST BIZ,Travel,,2026-06-03,Uber,"UberXL ride, Portland International Airport (PDX) to 2225 NE 45th Ave, Portland ",3148,[],,id,gm-19e910e8e29e4963,Uber,2026-06-03,3148,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e910e8e29e4963,1,0
BIZ-129,RECAST BIZ,Travel,,2026-06-03,Southwest Airlines,"In-flight WiFi purchase, flight WN1511 DAL-DEN",800,[],,id,gm-19e8da5544f8de83,Southwest Airlines,2026-06-03,800,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19e8da5544f8de83,1,0
BIZ-130,RECAST BIZ,Travel,,2026-06-11,American Airlines,"Airfare PDX-DFW, AA 982, Jun 14 2026 (conf CVMBBG, ticket #0012350554142) — fare",47640,[],,id,gm-19eb500f2d87ef45,American Airlines,2026-06-11,47640,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19eb500f2d87ef45,1,0
BIZ-131,RECAST BIZ,Travel,,2026-06-13,Uber,"UberXL ride, Portland OR (2225 NE 45th Ave) — trip fare $39.48, booking fee $3.4",4499,[],,id,gm-19ec5c7f38215498,Uber,2026-06-14,4499,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19ec5c7f38215498,1,0
BIZ-132,RECAST BIZ,Travel,,2026-06-14,Southwest Airlines,"Extra Legroom seat (PDX-DAL, WN #264, 06/15/26, conf CO2D3A)",9600,[],,id,gm-19ec7c800ed8d214,Southwest Airlines,2026-06-14,9600,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19ec7c800ed8d214,1,0
BIZ-133,RECAST BIZ,Travel,,2026-06-14,Travelocity (Southwest Airlines),"Airfare PDX-DAL (Love Field) via OAK/LGB, Southwest 264, Jun 15 2026, conf CO2D3",27640,[],,id,gm-19ec6c508497414f,Travelocity,2026-06-14,27640,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19ec6c508497414f,1,0
BIZ-134,RECAST BIZ,Travel,,2026-06-14,Uber,"Uber cancellation fee — canceled trip Jun 14, 2026 3:57 AM (ID d27d9dc0)",720,[],,id,gm-19ec5d0e953d7fe8,Uber,2026-06-14,720,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19ec5d0e953d7fe8,1,0
BIZ-135,RECAST BIZ,Travel,,2026-06-15,Southwest Airlines,"In-flight WiFi purchase, flight WN264 LGB-DAL",800,[],,id,gm-19ecc2db49560ec3,Southwest Airlines,2026-06-15,800,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19ecc2db49560ec3,1,0
BIZ-136,RECAST BIZ,Travel,,2026-07-01,TSA Enrollment by IDEMIA (IdentoGo/Universal Enroll),1111TR - TSA PreCheck Online Renewal (UE ID UZZY-7K3218),5875,[],,id,gm-19f1e798d917dbc4,TSA Enrollment by IDEMIA (IdentoGO),2026-07-01,5875,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19f1e798d917dbc4,1,0
BIZ-137,RECAST BIZ,Travel,,2026-07-02,Uber,"UberXL ride, 145 Denali Way Midlothian TX to DFW Airport Terminal B (46.23 mi) —",10461,[],,id,gm-19f24489a9317d0e,Uber,2026-07-02,10461,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19f24489a9317d0e,1,0
BIZ-138,RECAST BIZ,Travel,,2026-07-04,Uber,"UberXL ride, Highlands Ranch CO to Denver International Airport (DEN) — 39.08 mi",11802,[],,id,gm-19f32a4a9ea6a310,Uber,2026-07-05,11802,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19f32a4a9ea6a310,1,0
BIZ-139,RECAST BIZ,Travel,,2026-07-04,Uber,"UberXL ride, Highlands Ranch CO to Denver International Airport (DEN), 39.08 mi ",9835,[],,id,gm-19f329d09f3c55d9,Uber,2026-07-05,9835,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19f329d09f3c55d9,1,0
BIZ-140,RECAST BIZ,Travel,,2026-07-05,Uber,"Uber trip 07/05/26 1:16 PM (fare $62.61, booking fee $7.18, DFW airport surcharg",7425,[],,id,gm-19f33b33613aa7d0,Uber,2026-07-05,7425,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19f33b33613aa7d0,1,0
BIZ-141,RECAST BIZ,Travel,,2026-07-05,Uber,"UberXL ride, DFW Airport Terminal E to Midlothian TX (44.00 mi) — fare, booking ",8910,[],,id,gm-19f33c1870883145,Uber,2026-07-05,8910,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19f33c1870883145,1,0
BIZ-142,RECAST BIZ,Travel,,2026-07-08,American Airlines,"Airfare DFW-PDX, AA 2287, Jul 9 2026 (conf KHRWXZ, ticket #0012357929706) incl. ",45840,[],,id,gm-19f3f3a050fb38f9,American Airlines,2026-07-08,45840,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19f3f3a050fb38f9,1,0
BIZ-143,RECAST BIZ,Travel,,2026-07-09,Uber,"UberXL ride, Portland International Airport (PDX) to 2225 NE 45th Ave, Portland ",3127,[],,id,gm-19f4a8381560b260,Uber,2026-07-09,3127,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19f4a8381560b260,1,0
BIZ-144,RECAST BIZ,Travel,,2026-07-09,Uber,"UberXL ride, 145 Denali Way, Midlothian TX to DFW Airport Terminal D (43.83 mi, ",12270,[],,id,gm-19f4910500ac3834,Uber,2026-07-09,12270,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19f4910500ac3834,1,0
BIZ-145,RECAST BIZ,Travel,,2026-07-28,American Airlines,"Airfare PDX-DFW, AA 2216, Aug 2 2026 (conf JWCTPO, ticket #0012363671255) — incl",55140,[],,id,gm-19fa69dce5d079c5,American Airlines,2026-07-28,55140,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19fa69dce5d079c5,1,0
BIZ-146,RECAST BIZ,Travel,,2026-08-02,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (PDX",5098,[],,id,gm-19fc274784e9e786,Uber,2026-08-02,5098,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19fc274784e9e786,1,0
BIZ-147,RECAST BIZ,Travel,,2026-08-02,Uber,"UberXL ride, DFW Airport Terminal C to Midlothian TX (48.90 mi) — trip fare $108",12503,[],,id,gm-19fc5fc8e6e71cfd,Uber,2026-08-02,12503,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19fc5fc8e6e71cfd,1,0
BIZ-148,RECAST BIZ,Travel,,2026-08-07,American Airlines,"Airfare PIA-DFW, AA 5079, Aug 10 2026 (conf DYYUCB, ticket #0012366820762) incl.",61390,[],,id,gm-19fde1e3203a1768,American Airlines,2026-08-07,61390,pending,UNKNOWN,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19fde1e3203a1768,1,0
BIZ-149,RECAST BIZ,Travel,,2026-08-07,Uber,"UberXL ride, Midlothian TX to 5303 Challenger Dr, Dallas TX (22.26 mi) — fare $5",7918,[],,id,gm-19fde11750868a61,Uber,2026-08-07,7918,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19fde11750868a61,1,0
BIZ-150,RECAST BIZ,Travel,,2026-08-10,Uber,"UberXL ride, DFW Airport Terminal E to Midlothian TX (53.52 mi), incl. airport s",14534,[],,id,gm-19fec5bf63d8125b,Uber,2026-08-10,14534,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19fec5bf63d8125b,1,0
BIZ-151,RECAST BIZ,Travel,,2026-08-13,Alaska Airlines,"Airfare DFW-PDX, AS 646, Aug 14 2026 (conf EWJPZS, ticket 0272155472820), incl. ",35040,[],,id,gm-19ff8f9da3b64d9f,Alaska Airlines,2026-08-13,35040,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19ff8f9da3b64d9f,1,0
BIZ-152,RECAST BIZ,Travel,,2026-08-14,Alaska Airlines,"Airfare DFW-SEA-PDX, AS 543/AS 3090, Aug 15 2026 (ticket #0272155569884, reissue",33980,[],,id,gm-19ffdaaa481f385e,Alaska Airlines,2026-08-14,33980,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/19ffdaaa481f385e,1,0
BIZ-153,RECAST BIZ,Travel,,2026-08-15,Wi-Fi Onboard (Intelsat/Alaska Airlines),"Full Flight Pass - in-flight Wi-Fi, order #428446510SSAS",800,[],,id,gm-1a0059baff98fdaa,Wi-Fi Onboard (Intelsat),2026-08-15,800,dismissed,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/1a0059baff98fdaa,1,0
BIZ-154,RECAST BIZ,Travel,,2026-08-15,Uber,"UberXL ride, Midlothian TX to DFW Airport Terminal E (fare, DFW airport surcharg",11590,[],,id,gm-1a004efba293dd81,Uber,2026-08-15,11590,posted,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/1a004efba293dd81,1,0
BIZ-155,RECAST BIZ,Travel,,2026-08-21,American Airlines,"Airfare PDX-DFW, AA 371, Aug 30 2026 (ticket #0012370727767, conf AAZNCW) incl. ",54140,[],,id,gm-1a0244d540acaf53,American Airlines,2026-08-21,54140,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/1a0244d540acaf53,1,0
BIZ-156,RECAST BIZ,Travel,,2026-08-30,Uber,"UberXL ride, DFW Airport Terminal B to 145 Denali Way, Midlothian TX (48.59 mi) ",12944,[],,id,gm-1a054074eaf436d8,Uber,2026-08-30,12944,pending,PAUL,6700,OVERHEAD,,https://mail.google.com/mail/u/0/#all/1a054074eaf436d8,1,0
