txn_id,date,property,trade,account,account_source,amount_cents,payee,description,paid_from,paid_from_source,source,docId,doc_url,link_kind,match,old_tab,old_block,old_sheet_row,flags,correction,skip,business_purpose,attendee
migration-20260114-806fe3a6306c,2026-01-14,OVERHEAD,,6710,block map,5882,Uber Eats,Crew meal,PAUL,read,migration,gm-19bbf1890ac56e0f,https://mail.google.com/mail/u/0/#all/19bbf1890ac56e0f,gmail,strong,RECAST BIZ,Meals,,,,,Migrated from the old books (Meals): Crew meal,per the old books
migration-20260116-bf4a735e432c,2026-01-16,OVERHEAD,,6710,read,3113,Taco Casa,Crew meal,PAUL,read,migration,gm-19bc7ada89276079,https://mail.google.com/mail/u/0/#all/19bc7ada89276079,gmail,strong,RECAST BIZ,Meals,,,,,Migrated from the old books (Meals): Crew meal,per the old books
migration-20260211-e18d534988e3,2026-02-11,OVERHEAD,,6710,read,3113,Taco Casa,Crew meal,PAUL,read,migration,gm-19c524b0019a1464,https://mail.google.com/mail/u/0/#all/19c524b0019a1464,gmail,strong,RECAST BIZ,Meals,,,,,Migrated from the old books (Meals): Crew meal,per the old books
migration-20260218-8e8b3d93dda9,2026-02-18,OVERHEAD,,6710,block map,3758,Uber Eats,Crew meal,PAUL,read,migration,gm-19c727e9cb2bf076,https://mail.google.com/mail/u/0/#all/19c727e9cb2bf076,gmail,strong,RECAST BIZ,Meals,,,,,Migrated from the old books (Meals): Crew meal,per the old books
migration-20260218-43149245b843,2026-02-18,OVERHEAD,,6710,block map,13126,Uber Eats,Crew meal,PAUL,read,migration,gm-19c727ecbd076934,https://mail.google.com/mail/u/0/#all/19c727ecbd076934,gmail,strong,RECAST BIZ,Meals,,,,,Migrated from the old books (Meals): Crew meal,per the old books
migration-20260411-d3d37f3c150a,2026-04-11,OVERHEAD,,6710,read,2172,Shell,Crew meal,PAUL,read,migration,gm-19d7e6d319ca7b28,https://mail.google.com/mail/u/0/#all/19d7e6d319ca7b28,gmail,strong,RECAST BIZ,Meals,,,,,Migrated from the old books (Meals): Crew meal,per the old books
migration-20260707-6b8a4536f3d5,2026-07-07,OVERHEAD,,6710,read,3865,Butter and Grace - The Mini,Meal at Butter and Grace - The Mini,PAUL,read,migration,gm-19f3d8464aa86145,https://mail.google.com/mail/u/0/#all/19f3d8464aa86145,gmail,id,RECAST BIZ,Meals,,,,,Migrated from the old books (Meals): Meal at Butter and Grace - The Mini,per the old books
migration-20260901-116bb4109276,2026-09-01,OVERHEAD,,6710,read,2624,Butter & Grace,"Meal at Butter & Grace (breakfast, auction prep with Dennis, 2 guests)",PAUL,read,migration,gm-1a05d57329a431d5,https://mail.google.com/mail/u/0/#all/1a05d57329a431d5,gmail,id,RECAST BIZ,Meals,,,,,"Migrated from the old books (Meals): Meal at Butter & Grace (breakfast, auction prep with Dennis, 2 guests)",per the old books
migration-20260907-d04b8c92a566,2026-09-07,OVERHEAD,,6710,read,7219,Rosa's Cafe Tortilla Factory,"Meal at Rosa's Cafe Tortilla Factory (dine in, 09/07/26 5:50 PM, crew meal - 5 p",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a07e315889c322c,https://mail.google.com/mail/u/0/#all/1a07e315889c322c,gmail,id,RECAST BIZ,Meals,,,,,"Migrated from the old books (Meals): Meal at Rosa's Cafe Tortilla Factory (dine in, 09/07/26 5:50 PM, crew meal - 5 p",per the old books
migration-20260102-822e09408ca0,2026-01-02,OVERHEAD,,6700,read,6668,American Airlines,"Main Cabin Extra seat purchase PDX-DFW (conf GPMGCC, doc #0010640735856)",PAUL,read,migration,gm-19b7f78e16ffe521,https://mail.google.com/mail/u/0/#all/19b7f78e16ffe521,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Main Cabin Extra seat purchase PDX-DFW (conf GPMGCC, doc #0010640735856)",
migration-20260103-60ca4d466fb2,2026-01-03,OVERHEAD,,6700,read,2500,American Airlines,"In-flight Wi-Fi flight pass (AA 2216, Viasat), order CHKWAPRTY6LJ0",PAUL,read,migration,gm-19b8471a1e2e4b6c,https://mail.google.com/mail/u/0/#all/19b8471a1e2e4b6c,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): In-flight Wi-Fi flight pass (AA 2216, Viasat), order CHKWAPRTY6LJ0",
migration-20260122-6e869abdf339,2026-01-22,OVERHEAD,,6700,read,4028,American Airlines,"Preferred seat purchase (PDX-DFW), confirmation KAIZZQ, doc #0010641907322",PAUL,read,migration,gm-19be69823c636c61,https://mail.google.com/mail/u/0/#all/19be69823c636c61,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Preferred seat purchase (PDX-DFW), confirmation KAIZZQ, doc #0010641907322",
migration-20260123-18dd0d0fd1ef,2026-01-23,OVERHEAD,,6700,read,10143,Uber,"UberXL ride, 104 Ashburne Glen Ln Red Oak TX to DFW Airport Terminal B (37.17 mi",PAUL,read,migration,gm-19bed40e1c196d6f,https://mail.google.com/mail/u/0/#all/19bed40e1c196d6f,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, 104 Ashburne Glen Ln Red Oak TX to DFW Airport Terminal B (37.17 mi",
migration-20260123-843b37b870cc,2026-01-23,OVERHEAD,,6700,read,4598,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (PDX",PAUL,read,migration,gm-19beb19737439448,https://mail.google.com/mail/u/0/#all/19beb19737439448,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (PDX",
migration-20260201-db2d9feded6c,2026-02-01,OVERHEAD,,6700,read,4899,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (700",PAUL,read,migration,gm-19c19857065d6852,https://mail.google.com/mail/u/0/#all/19c19857065d6852,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (700",
migration-20260209-55eccfe44f89,2026-02-09,OVERHEAD,,6700,read,4998,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to PDX airport (7000 NE Airport Way) —",PAUL,read,migration,gm-19c42eec79085e99,https://mail.google.com/mail/u/0/#all/19c42eec79085e99,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, 2225 NE 45th Ave Portland OR to PDX airport (7000 NE Airport Way) —",
migration-20260222-faedcdfca706,2026-02-22,OVERHEAD,,6700,read,38039,American Airlines,"Airfare PDX-DFW, AA 2104, Mar 1 2026 (conf OTEQJC, ticket #0012319024984) — base",PAUL,read,migration,gm-19c879c07b21a2cb,https://mail.google.com/mail/u/0/#all/19c879c07b21a2cb,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Airfare PDX-DFW, AA 2104, Mar 1 2026 (conf OTEQJC, ticket #0012319024984) — base",
migration-20260228-69244babd051,2026-02-28,OVERHEAD,,6700,read,5198,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (far",PAUL,read,migration,gm-19ca95a3b7d80ed7,https://mail.google.com/mail/u/0/#all/19ca95a3b7d80ed7,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (far",
migration-20260309-f9c1f670037d,2026-03-09,OVERHEAD,,6700,read,2064,Uber,Uber ride 03/09/26 8:20 AM (trip fare $18.54 + booking fee $4.10 + TX Regulatory,PAUL,read,migration,gm-19cd2e224f6f1a62,https://mail.google.com/mail/u/0/#all/19cd2e224f6f1a62,gmail,id,RECAST BIZ,Travel,,,,,Migrated from the old books (Travel): Uber ride 03/09/26 8:20 AM (trip fare $18.54 + booking fee $4.10 + TX Regulatory,
migration-20260317-4242e12173ee,2026-03-17,OVERHEAD,,6700,read,1899,Uber,"Uber ride, 1530 US-287 Byp Waxahachie TX to 145 Denali Way Midlothian TX (fare $",PAUL,read,migration,gm-19cfc84803ba58b2,https://mail.google.com/mail/u/0/#all/19cfc84803ba58b2,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Uber ride, 1530 US-287 Byp Waxahachie TX to 145 Denali Way Midlothian TX (fare $",
migration-20260318-3a38ebe9a47c,2026-03-18,OVERHEAD,,6700,read,1413,Uber,"Uber ride, Mar 18 2026 10:06 AM (trip fare $10.48, booking fee $2.29, fare adjus",PAUL,read,migration,gm-19d018c094ba828a,https://mail.google.com/mail/u/0/#all/19d018c094ba828a,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Uber ride, Mar 18 2026 10:06 AM (trip fare $10.48, booking fee $2.29, fare adjus",
migration-20260412-428a891b8de8,2026-04-12,OVERHEAD,,6700,read,35778,American Airlines,"Airfare DFW-PDX, AA 685, Apr 16 2026 (conf YQHDXS, ticket #0012333554569)",PAUL,read,migration,gm-19d7fc50ea88346b,https://mail.google.com/mail/u/0/#all/19d7fc50ea88346b,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Airfare DFW-PDX, AA 685, Apr 16 2026 (conf YQHDXS, ticket #0012333554569)",
migration-20260422-41e3574769ad,2026-04-22,OVERHEAD,,6700,read,58436,American Airlines,"Airfare PDX-DFW / DFW-PDX, AA 3328 May 2 2026 & AA 2519 May 8 2026 (conf OLNTKU,",PAUL,read,migration,gm-19db58b5f04785a3,https://mail.google.com/mail/u/0/#all/19db58b5f04785a3,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Airfare PDX-DFW / DFW-PDX, AA 3328 May 2 2026 & AA 2519 May 8 2026 (conf OLNTKU,",
migration-20260429-e486b644a1fb,2026-04-29,OVERHEAD,,6700,read,800,Wi-Fi Onboard (Intelsat/Alaska Airlines),"Full Flight Pass - in-flight Wi-Fi, order #425641629SSAS",PAUL,read,migration,gm-19dd93e31070b594,https://mail.google.com/mail/u/0/#all/19dd93e31070b594,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Full Flight Pass - in-flight Wi-Fi, order #425641629SSAS",
migration-20260429-4f74673839d5,2026-04-29,OVERHEAD,,6700,read,10318,Uber,"UberXL ride, 6326 Tremont St Dallas TX to DFW Airport (25.46 mi) incl. booking f",PAUL,read,migration,gm-19dd8b6fdc1e6675,https://mail.google.com/mail/u/0/#all/19dd8b6fdc1e6675,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, 6326 Tremont St Dallas TX to DFW Airport (25.46 mi) incl. booking f",
migration-20260502-17cc48268aa5,2026-05-02,OVERHEAD,,6700,read,3700,American Airlines,"Preferred aisle seat 16C, PDX-DFW (conf OLNTKU, doc #0010647923153) — incl. $2.5",PAUL,read,migration,gm-19dea69d38d734dd,https://mail.google.com/mail/u/0/#all/19dea69d38d734dd,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Preferred aisle seat 16C, PDX-DFW (conf OLNTKU, doc #0010647923153) — incl. $2.5",
migration-20260503-52c5ef6aa073,2026-05-03,OVERHEAD,,6700,read,6324,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to PDX Airport (fare, surcharges, book",PAUL,read,migration,gm-19dedd5146ee87ad,https://mail.google.com/mail/u/0/#all/19dedd5146ee87ad,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, 2225 NE 45th Ave Portland OR to PDX Airport (fare, surcharges, book",
migration-20260519-cbf9c9547ec1,2026-05-19,OVERHEAD,,6700,read,27520,American Airlines,"Airfare DFW-LAX-PDX, AA 500/AA 6189, Jun 3 2026 (conf YVJBCJ, ticket #0012344001",PAUL,read,migration,gm-19e405b93f31acd0,https://mail.google.com/mail/u/0/#all/19e405b93f31acd0,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Airfare DFW-LAX-PDX, AA 500/AA 6189, Jun 3 2026 (conf YVJBCJ, ticket #0012344001",
migration-20260519-f5b4569aca51,2026-05-19,OVERHEAD,,6700,read,560,American Airlines,"Award ticket PDX-DFW, AA 982, May 26 2026 (conf NCSQUQ, ticket 0012344000129) — ",PAUL,read,migration,gm-19e405194f5a413e,https://mail.google.com/mail/u/0/#all/19e405194f5a413e,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Award ticket PDX-DFW, AA 982, May 26 2026 (conf NCSQUQ, ticket 0012344000129) —",
migration-20260519-2e5cdd09248b,2026-05-19,OVERHEAD,,6700,read,4600,American Airlines,"Preferred seat assignment PDX-DFW (doc 0010648986695), incl. taxes/carrier fees",PAUL,read,migration,gm-19e405194f5a413e,https://mail.google.com/mail/u/0/#all/19e405194f5a413e,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Preferred seat assignment PDX-DFW (doc 0010648986695), incl. taxes/carrier fees",
migration-20260523-61139a84b3da,2026-05-23,OVERHEAD,,6700,read,3398,Uber,"Uber trip 05/23/26 5:04 PM, Portland OR (trip fare $28.35 + booking fee $3.52 + ",PAUL,read,migration,gm-19e575bcb9c67408,https://mail.google.com/mail/u/0/#all/19e575bcb9c67408,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Uber trip 05/23/26 5:04 PM, Portland OR (trip fare $28.35 + booking fee $3.52 +",
migration-20260525-9857ec48d1bb,2026-05-25,OVERHEAD,,6700,read,5498,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (5.4",PAUL,read,migration,gm-19e63f46ec94b47a,https://mail.google.com/mail/u/0/#all/19e63f46ec94b47a,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, 2225 NE 45th Ave Portland OR to Portland International Airport (5.4",
migration-20260526-c6c3d951588a,2026-05-26,OVERHEAD,,6700,read,5000,American Airlines,"Checked baggage fee (up to 50 lb/23 kg, 62 linear in), PDX-DFW, AA flight 982",PAUL,read,migration,gm-19e63fb070533aa3,https://drive.google.com/file/d/1XQbFV1hYMPUIpwc-YrBMy26138uPa5Mc/view?usp=drivesdk,drive,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Checked baggage fee (up to 50 lb/23 kg, 62 linear in), PDX-DFW, AA flight 982",
migration-20260526-386709dda174,2026-05-26,OVERHEAD,,6700,read,4498,Uber,"UberXL ride, 2225 NE 45th Ave Portland OR to PDX Airport (5.47 mi) — fare $36.32",PAUL,read,migration,gm-19e63ebf700adc21,https://mail.google.com/mail/u/0/#all/19e63ebf700adc21,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, 2225 NE 45th Ave Portland OR to PDX Airport (5.47 mi) — fare $36.32",
migration-20260526-ccd7bd7531fb,2026-05-26,OVERHEAD,,6700,read,10079,Uber,"UberXL ride, DFW Airport Terminal C to 145 Denali Way, Midlothian TX (48.90 mi) ",PAUL,read,migration,gm-19e65c38cfb62bff,https://mail.google.com/mail/u/0/#all/19e65c38cfb62bff,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, DFW Airport Terminal C to 145 Denali Way, Midlothian TX (48.90 mi)",
migration-20260526-9e7747ae3e74,2026-05-26,OVERHEAD,,6700,read,8399,Uber,"Uber trip 05/26/26 1:09 PM (trip fare $68.21, booking fee $7.56, DFW Airport sur",PAUL,read,migration,gm-19e65b63793cbc49,https://mail.google.com/mail/u/0/#all/19e65b63793cbc49,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Uber trip 05/26/26 1:09 PM (trip fare $68.21, booking fee $7.56, DFW Airport sur",
migration-20260602-e62f263c8681,2026-06-02,OVERHEAD,,6700,read,20300,American Airlines,"Instant Upgrade (LAX-PDX), conf YVJBCJ, doc #0014498569372 — incl. taxes & carri",PAUL,read,migration,gm-19e8da60ee339b4c,https://mail.google.com/mail/u/0/#all/19e8da60ee339b4c,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Instant Upgrade (LAX-PDX), conf YVJBCJ, doc #0014498569372 — incl. taxes & carri",
migration-20260602-520990d60f83,2026-06-02,OVERHEAD,,6700,read,4600,American Airlines,"Seat purchase - 19D Main Cabin Extra, Economy aisle (DFW-LAX), conf YVJBCJ, doc ",PAUL,read,migration,gm-19e8da6655b4fd78,https://mail.google.com/mail/u/0/#all/19e8da6655b4fd78,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Seat purchase - 19D Main Cabin Extra, Economy aisle (DFW-LAX), conf YVJBCJ, doc",
migration-20260602-42b063f37758,2026-06-02,OVERHEAD,,6700,read,34227,Travelocity (Southwest Airlines),"Airfare DAL-DEN-PDX, Southwest 1511/4017, Jun 3 2026 (conf CWWX8B, itinerary 734",PAUL,read,migration,gm-19e8d223d827423f,https://mail.google.com/mail/u/0/#all/19e8d223d827423f,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Airfare DAL-DEN-PDX, Southwest 1511/4017, Jun 3 2026 (conf CWWX8B, itinerary 734",
migration-20260602-0af33c289a7f,2026-06-02,OVERHEAD,,6700,read,10800,Southwest Airlines,"Extra Legroom seat x2, DAL-DEN-PDX, WN 1511/4017, conf CWWX8B (seats 15E, 14D)",PAUL,D-026.2 (before August),migration,gm-19e8bb78a4e55e51,https://mail.google.com/mail/u/0/#all/19e8bb78a4e55e51,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Extra Legroom seat x2, DAL-DEN-PDX, WN 1511/4017, conf CWWX8B (seats 15E, 14D)",
migration-20260603-ba8cb65ab28a,2026-06-03,OVERHEAD,,6700,block map,11398,Uber,"UberXL ride, 145 Denali Way Midlothian TX to Dallas Love Field Airport (DAL) — 3",PAUL,read,migration,gm-19e8d21354ffd672,https://mail.google.com/mail/u/0/#all/19e8d21354ffd672,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, 145 Denali Way Midlothian TX to Dallas Love Field Airport (DAL) — 3",
migration-20260603-35129f02b8c2,2026-06-03,OVERHEAD,,6700,read,3148,Uber,"UberXL ride, Portland International Airport (PDX) to 2225 NE 45th Ave, Portland ",PAUL,read,migration,gm-19e910e8e29e4963,https://mail.google.com/mail/u/0/#all/19e910e8e29e4963,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, Portland International Airport (PDX) to 2225 NE 45th Ave, Portland",
migration-20260603-3c28ceb92f79,2026-06-03,OVERHEAD,,6700,read,800,Southwest Airlines,"In-flight WiFi purchase, flight WN1511 DAL-DEN",PAUL,read,migration,gm-19e8da5544f8de83,https://mail.google.com/mail/u/0/#all/19e8da5544f8de83,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): In-flight WiFi purchase, flight WN1511 DAL-DEN",
migration-20260611-615fc76343cd,2026-06-11,OVERHEAD,,6700,read,47640,American Airlines,"Airfare PDX-DFW, AA 982, Jun 14 2026 (conf CVMBBG, ticket #0012350554142) — fare",PAUL,read,migration,gm-19eb500f2d87ef45,https://mail.google.com/mail/u/0/#all/19eb500f2d87ef45,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Airfare PDX-DFW, AA 982, Jun 14 2026 (conf CVMBBG, ticket #0012350554142) — fare",
migration-20260613-c2f46da080d4,2026-06-13,OVERHEAD,,6700,read,4499,Uber,"UberXL ride, Portland OR (2225 NE 45th Ave) — trip fare $39.48, booking fee $3.4",PAUL,read,migration,gm-19ec5c7f38215498,https://mail.google.com/mail/u/0/#all/19ec5c7f38215498,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, Portland OR (2225 NE 45th Ave) — trip fare $39.48, booking fee $3.4",
migration-20260614-1660409c238c,2026-06-14,OVERHEAD,,6700,read,9600,Southwest Airlines,"Extra Legroom seat (PDX-DAL, WN #264, 06/15/26, conf CO2D3A)",PAUL,read,migration,gm-19ec7c800ed8d214,https://mail.google.com/mail/u/0/#all/19ec7c800ed8d214,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Extra Legroom seat (PDX-DAL, WN #264, 06/15/26, conf CO2D3A)",
migration-20260614-b93e0d9d6b16,2026-06-14,OVERHEAD,,6700,read,27640,Travelocity (Southwest Airlines),"Airfare PDX-DAL (Love Field) via OAK/LGB, Southwest 264, Jun 15 2026, conf CO2D3",PAUL,read,migration,gm-19ec6c508497414f,https://mail.google.com/mail/u/0/#all/19ec6c508497414f,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Airfare PDX-DAL (Love Field) via OAK/LGB, Southwest 264, Jun 15 2026, conf CO2D3",
migration-20260614-bf3cc09e44f5,2026-06-14,OVERHEAD,,6700,read,720,Uber,"Uber cancellation fee — canceled trip Jun 14, 2026 3:57 AM (ID d27d9dc0)",PAUL,read,migration,gm-19ec5d0e953d7fe8,https://mail.google.com/mail/u/0/#all/19ec5d0e953d7fe8,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Uber cancellation fee — canceled trip Jun 14, 2026 3:57 AM (ID d27d9dc0)",
migration-20260615-74e0d9ebf117,2026-06-15,OVERHEAD,,6700,read,800,Southwest Airlines,"In-flight WiFi purchase, flight WN264 LGB-DAL",PAUL,read,migration,gm-19ecc2db49560ec3,https://mail.google.com/mail/u/0/#all/19ecc2db49560ec3,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): In-flight WiFi purchase, flight WN264 LGB-DAL",
migration-20260701-48dc83889431,2026-07-01,OVERHEAD,,6700,read,5875,TSA Enrollment by IDEMIA (IdentoGo/Universal Enroll),1111TR - TSA PreCheck Online Renewal (UE ID UZZY-7K3218),PAUL,read,migration,gm-19f1e798d917dbc4,https://mail.google.com/mail/u/0/#all/19f1e798d917dbc4,gmail,id,RECAST BIZ,Travel,,,,,Migrated from the old books (Travel): 1111TR - TSA PreCheck Online Renewal (UE ID UZZY-7K3218),
migration-20260702-3e1fc2fb9c9d,2026-07-02,OVERHEAD,,6700,read,10461,Uber,"UberXL ride, 145 Denali Way Midlothian TX to DFW Airport Terminal B (46.23 mi) —",PAUL,read,migration,gm-19f24489a9317d0e,https://mail.google.com/mail/u/0/#all/19f24489a9317d0e,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, 145 Denali Way Midlothian TX to DFW Airport Terminal B (46.23 mi) —",
migration-20260704-e2b3462d5255,2026-07-04,OVERHEAD,,6700,read,11802,Uber,"UberXL ride, Highlands Ranch CO to Denver International Airport (DEN) — 39.08 mi",PAUL,read,migration,gm-19f32a4a9ea6a310,https://mail.google.com/mail/u/0/#all/19f32a4a9ea6a310,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, Highlands Ranch CO to Denver International Airport (DEN) — 39.08 mi",
migration-20260704-85b5af0c1d32,2026-07-04,OVERHEAD,,6700,read,9835,Uber,"UberXL ride, Highlands Ranch CO to Denver International Airport (DEN), 39.08 mi ",PAUL,read,migration,gm-19f329d09f3c55d9,https://mail.google.com/mail/u/0/#all/19f329d09f3c55d9,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): UberXL ride, Highlands Ranch CO to Denver International Airport (DEN), 39.08 mi",
migration-20260705-8232347a4735,2026-07-05,OVERHEAD,,6700,read,7425,Uber,"Uber trip 07/05/26 1:16 PM (fare $62.61, booking fee $7.18, DFW airport surcharg",PAUL,read,migration,gm-19f33b33613aa7d0,https://mail.google.com/mail/u/0/#all/19f33b33613aa7d0,gmail,id,RECAST BIZ,Travel,,,,,"Migrated from the old books (Travel): Uber trip 07/05/26 1:16 PM (fare $62.61, booking fee $7.18, DFW airport surcharg",
